user_id,num_ratings,MAE,RMSE
A1BHCE2409B5QF,26,3.319820040758739,3.691779761059759
A1BHHYCGFSPFJD,27,4.143115761963359,4.1937678819688715
A1BHWK5IM9LK0U,25,3.6374534567514605,3.787458567259203
A1BHWWL4LVF16Z,46,3.8846599886433855,4.05887457712907
A1BI48CYNW1Z4D,27,4.1537297738975845,4.233885107143012
A1BIFX4YPNQ77V,20,4.521985237126097,4.552394003492325
A1BIPJK03QKFQA,24,3.68270889670099,3.9325625271238818
A1BIS6FID9J16M,35,4.376692461692012,4.606939548841375
A1BIZMR2NI11SA,27,4.798063007059778,4.818722519238801
A1BJJVV2B5VLUQ,23,3.8828313695644137,4.0511510532826795
A1BJL34PAVGDOB,38,3.4612761284407547,3.7676439700253948
A1BJO0JNULV68I,24,3.596419930443918,3.752263382257096
A1BJOEQSRX2IBM,97,3.882206121497125,3.9613248512352714
A1BJS41JTGULUQ,28,4.925182127457025,4.928771446039932
A1BJXESHW0ASB2,19,4.6206152926442945,4.657903382482753
A1BKFLPCEUBZTJ,57,2.769487074239537,2.9555120620129394
A1BKOTVYNHGZIQ,21,4.112349482584277,4.227507281856855
A1BL65ZJPWJW5J,29,2.777252888211948,3.0707682867007944
A1BLJBOHKHEACT,19,4.98478006786533,4.984832347473487
A1BLT7XVO4JLW5,19,4.498653921225464,4.670767757892287
A1BM8WJDDRNG5B,56,4.914484128190496,4.915577787990229
A1BM9RZAJBE264,20,4.690418391723881,4.723667636424744
A1BMQA5PIZKU1P,19,3.784542899878326,3.9950401504417696
A1BN2ZFOK05ZNP,25,4.850948548847101,4.851717360579528
A1BN36SAWCLCIK,22,2.247601977925034,2.4229482203419277
A1BN6QEHHESGU1,23,3.1602565539357275,3.4563337688539466
A1BN8AZH07EOLY,28,4.950827255777796,4.951096137543116
A1BNP34GVE9U0M,21,3.6525749644711403,3.744016040144789
A1BO23O86V298E,31,4.897838309104488,4.906727581571929
A1BOOL8UBVD15Y,40,3.7616383624204466,3.8775014068578724
A1BP1QZLA890V1,21,3.3893047825303335,3.4297916056614906
A1BPLB568L0J54,24,3.8248169427017515,3.9983781318894476
A1BPQ54X4F54SZ,42,4.675160458286224,4.702770118551296
A1BQ0HTG3C53IH,29,4.884684128104272,4.894046631606527
A1BQ1IDJ2H12UC,19,4.600589861622706,4.695265244970106
A1BQCY16FWBTHK,30,3.8799194506033694,4.051866823823069
A1BQRS7Z1RO9O0,39,4.2065732773008335,4.312112359880155
A1BRC7EJM3BU08,19,3.65139394232911,3.8568163770414983
A1BRQ5B2E6JMTJ,21,4.393821875829748,4.434784086052875
A1BS1ED9G49R00,21,4.454206297210287,4.521668378026932
A1BS5W84Z8G67X,22,4.524585154261668,4.583477868954445
A1BSCNMCI7LOAB,29,4.831929508298293,4.865286070178053
A1BT13X2WFI5WF,20,3.2149807773468893,3.59118701844338
A1BT9J2I6DC246,268,3.7237603926492997,3.7647556968427565
A1BU6JWKQ32B0W,21,3.836994263714243,4.088982877957075
A1BV7JS2VQUANN,33,4.880163770876392,4.886196322484048
A1BVCH82W0M2W2,24,4.812165586124129,4.83212418414146
A1BVE2ZIBKJ7YI,36,2.730760766755978,3.0894263317019006
A1BVFJO7Y0JN28,24,4.319485477074404,4.411396835873534
A1BWDLZR1SO3U4,46,4.633307185870396,4.658484702336489
A1BWUEEQ187J84,17,4.897155045016664,4.902646222419753
A1BWW3VMNDQW0,40,3.915290330107438,4.207684453678448
A1BXJ081N0B20J,46,4.367345621410045,4.4426524783428
A1BY3X5VLBBBQC,28,4.0410804531534446,4.211250510670336
A1BY80H96M1PF3,24,4.010306693889127,4.271319960362637
A1BYOUYEVNG2PT,25,4.256767729206327,4.398559281720557
A1BZ50UD8CO9U0,27,4.972135865618546,4.972309407191259
A1BZPJEAA3XCZG,37,3.0733940810682014,3.441204783381327
A1C02V65LZDRDA,33,4.031375274935519,4.182418086097103
A1C04K16FALJM8,26,4.8630107391372555,4.864497745705474
A1C0A4R8M2XKAX,19,4.447713784195937,4.5052450357273885
A1C0MTEF99IG1,18,2.110492354879135,2.5380582793249356
A1C0PHJN6AUZT6,52,4.020438693957319,4.180716233938155
A1C16JRV48D2K6,24,4.839007264698493,4.849901431179066
A1C1AE4YLCLFDZ,24,3.5962103653383046,3.825374762203942
A1C1CZSL83TF6A,40,4.011702802867694,4.116067759271277
A1C1FYZTM1M1LL,18,4.945153333792091,4.945294794250253
A1C1HNXMVMA8WM,21,3.9223476784263287,4.133773415388233
A1C1T97KIJPGIX,32,4.439311740077401,4.585342940013281
A1C217T6VWIE3,31,3.453238049059342,3.6786928324986437
A1C27RJ3QEAWY4,17,4.555249090128754,4.596744761422744
A1C2I5LZIFDHIQ,98,4.371581641285878,4.4137982026881675
A1C2P5HX5RLPAX,35,3.939086150149247,4.029707322500026
A1C4H8Q9N9X7AB,31,4.90964796569717,4.91650825113861
A1C4XZPPK9CBUM,30,4.429601671883948,4.527467592600207
A1C58YXM2A30CY,182,3.5246138895850994,3.625547635335567
A1C5BA4RIBL49H,28,4.675818838533419,4.7380717297540755
A1C5KB7EJYT8Q9,15,3.6497125897485385,3.810894571178248
A1C5L47D91TG00,19,3.5985859495604884,3.6715912416149337
A1C5SPTHO01XXO,45,4.8989577651947105,4.902332757669848
A1C5ZRPV0VMZKQ,24,4.619623027897183,4.647217400955512
A1C6GGOVZ6D6DL,28,4.760818134175487,4.818032792920607
A1C6GTIW422WEE,33,1.8944487568977464,2.155721225455001
A1C7BWPATO40VA,47,2.410290372777336,2.6378043559813396
A1C7DTTCSMHPUQ,15,1.4115374575230377,1.6184444750643199
A1C7V0KLEQZ7HV,21,3.488365550584863,3.7896915196375156
A1C80B497LCYKA,64,3.7795780049856673,3.90896647346166
A1C8QLFRLHJUJC,17,4.553831292487543,4.593384061110431
A1C9510D5VUMY3,19,4.802906890265388,4.82708884276123
A1C9C1QOQB94RT,20,4.601039239195449,4.626564965104059
A1C9GCHR99WX3F,125,3.8063447940510646,3.955946037309478
A1C9N96N2M5D13,32,4.784257785127667,4.796078269877481
A1C9XA71D62NVS,32,4.238001459572447,4.397011906502622
A1C9ZLZ9MA2SC0,23,4.856464933024036,4.861031202297885
A1CA1A1MGW0I3J,87,3.109697265915593,3.3686006864437084
A1CA9E75HPUDI7,20,3.4223998696355764,3.6595028137354735
A1CAL5K7CR2O52,62,3.64758540385774,4.060423896302098
A1CAVAQZPDMPEW,16,3.356405402649733,3.653231261353774
A1CBNKS8VEZN47,23,4.864348262669808,4.885535541418947
A1CBWE1YZQ4VXG,53,4.3157704496132645,4.382140036497312
A1CBWOUGO0DZ47,22,3.991623507633729,4.1573390735196565
A1CCG69BJNB0RQ,31,4.5788773713339594,4.589316659683831
A1CCIEB6ONK3ZL,21,4.547052786129719,4.601934051269125
A1CCRBBC5EBRPW,25,4.868688771163828,4.873568018329313
A1CD5XZI9E7YNN,19,4.232125033064658,4.279884951268444
A1CDENKNGVOSNK,24,2.9432534263447714,3.1902366449852275
A1CDNTB7377YH2,152,3.2885179280982157,3.4577397899652826
A1CDQGEP2RWM83,23,4.909635777449319,4.910117432448205
A1CDZNPO7U4E6N,87,2.983146887340332,3.3549931881812567
A1CE48O15OIQ09,49,4.568658942730221,4.603914360795015
A1CEE3NN7L0YVT,20,4.073226706483014,4.169934341515134
A1CEWBQ9LWVQ80,20,2.6557232492159155,3.1216361274466133
A1CF3HY24VVWJP,24,4.308632693101887,4.386307420721583
A1CF4E4YTHQ3Z5,22,4.119396572162642,4.2347658205901455
A1CFFF7C5EFKP5,16,3.0487415712734953,3.3502910752035904
A1CFHSU2FQU8RC,19,3.1959382967047563,3.476723415260059
A1CFNKPVAF5T70,19,4.065407813219907,4.164563874434
A1CFSINY61QDIL,23,4.474093795109625,4.510626013001933
A1CGUSOZX9D047,22,4.6652746954807975,4.700634531782617
A1CHM200OEN65X,44,4.164521380545465,4.281839781059237
A1CHOKV10NEI8X,24,4.13463214966698,4.231873464746484
A1CIQTLWE6RAZF,22,4.330307074163336,4.5120675995642685
A1CIW2OEVAJRM2,39,3.524916959063468,3.7074528788077368
A1CJIFDTIUQMQK,49,3.615087354416274,3.7832201729698185
A1CJIZ37C1PXFU,23,4.118231659119198,4.346189611341592
A1CK0CGSPDC9G5,17,4.514474033277746,4.592008303949467
A1CK4J7YRAUQ53,39,4.8696148249890365,4.87054039917057
A1CKXR2WMX728W,17,4.6821513693847345,4.720045808905341
A1CLHLW9PFKG9Q,77,2.5634296669046077,2.848790983634881
A1CLJ7X5E49YR8,20,3.583432250735683,3.803804019661363
A1CLOQ3FD8S7QR,51,3.504858245731517,3.7549686472079893
A1CLRMKWODHFOP,54,2.3093030226478857,2.6368837228243365
A1CN60TRXFWGUO,23,4.13394897087615,4.331803802023967
A1CNJIGPA5NY71,25,4.9143180771881445,4.91506122123402
A1CNL97PZLBUN1,21,3.4417196400281513,3.5425428165149553
A1CNQJUNPP8HUO,42,4.72415898186162,4.765347198265836
A1CNV1OJ0JH4OI,29,3.067501469659331,3.2748512916653882
A1COEKPEWT9GPG,19,3.1055607398788814,3.431880214013539
A1COG8T9MPP3KA,48,2.6167906216734713,2.880414279165701
A1COQ2DOO1O9HD,17,3.9237040541730437,4.089931328749667
A1COW0UIB5HA9J,307,3.543690019248197,3.678187461356134
A1COWJRBTXJWVY,17,3.8428506189042757,4.082512602291871
A1COZ09D0V5ASH,39,4.967933191549211,4.968020389176957
A1CP75N61T0ZYY,28,2.8283119290624925,3.2774722865226127
A1CP8XOK5MXT7Z,23,4.2744845413308,4.310745909933651
A1CPCCMKOGIP4F,26,4.3134292185574115,4.408629866550122
A1CPSC0REF4IFD,22,4.378031081233122,4.481504205703479
A1CQC70JTWQFCJ,23,4.017841455916349,4.286407122706992
A1CQFYZ49Q45CA,17,4.8648937541814155,4.888021792425106
A1CQGAPQMN41LV,80,3.730952869045852,3.8489878345248574
A1CRXCI3SAVCGV,21,4.781079868878898,4.807098470340015
A1CS70DT7ZPCJJ,48,3.8164166691128396,4.012352568734148
A1CSU07NLM5XC5,20,4.904124165319878,4.904856294064659
A1CT15IC9N8XMH,32,3.085700687203243,3.3317499915249784
A1CT884F9HEA8Q,19,2.300654843263051,2.7801641685703053
A1CTBZ4SSRB98U,37,4.504933300487619,4.532347465884579
A1CTP5IQTNSHU4,17,4.215456831837831,4.369968866907495
A1CTPDXDGBQ08N,25,4.850653844191451,4.867677320820232
A1CTTOAQH3JSEJ,16,3.12037964773236,3.3421431183133152
A1CU2UDSY6U30X,22,4.498488813520987,4.52293979991363
A1CUTT0F991UMB,27,2.2228580952400945,2.51709442759693
A1CV19Z3EDXMJ6,18,3.616848778144241,4.003885033417803
A1CVPCGUY2Q2S7,19,4.452803049100672,4.511210483203975
A1CWKIGHU0X1DC,26,4.924272964591203,4.924656639529235
A1CWMX2MGNLVGV,15,4.300172703469035,4.397931292313143
A1CXA963JH8N3R,23,4.9701484328437315,4.9703760031030235
A1CXR47XKQFZVG,24,4.560623537256848,4.64702128070072
A1CY260GLGBHI5,30,4.744925287372049,4.76002641787262
A1CYOHNGQ1WED1,60,2.702380144403739,2.8722248519758526
A1CYRTQ04LYI55,24,4.299365567245366,4.430016416696114
A1CYTBE7LLUQ8F,24,3.8349870600196616,3.938372667908065
A1CZ8732ML2KEO,17,4.325172929904875,4.397627649284385
A1CZ8JTF1JCI72,34,3.791810923783221,3.9886337182595413
A1CZ8NFH9QYWUC,17,3.80862046567878,3.9921542931902203
A1CZDAHQ4CPE1V,78,3.7329488107779216,4.0765512368470125
A1CZICCYP2M5PX,135,3.7268809117983284,3.760498749121822
A1CZMV9EX15HOO,26,3.757057067191362,3.9189814987682063
A1D0J6HLM2W847,43,3.684469294699285,3.773983426990782
A1D0KTW6XM8ERV,28,4.651361731136899,4.76393182627338
A1D0TQ820LQ91Q,25,3.9487569695486724,4.130464126652284
A1D1MIFRSG50Y3,192,3.9081770093540626,4.070850697628334
A1D1NIU7AGSDJY,29,4.2866593504711386,4.390482534983094
A1D2AXVN20OQZD,28,3.7401333652316877,3.8350472877813577
A1D2C0WDCSHUWZ,457,3.3494775279941167,3.5837247661086367
A1D2IGJ8JMWYEA,27,4.99568603111162,4.995687055739605
A1D2LB4Z5RMO4M,38,3.377738764156617,3.8407740172320173
A1D2UACWUF2FLA,18,4.996580271157168,4.996580835223475
A1D2XV1YCTNBEU,20,4.188917058587415,4.235353669348846
A1D2Z6UOCT9456,23,4.020086626062685,4.1636690233908995
A1D2ZN57YG2NMH,65,3.921197573387421,4.044216292896745
A1D3HQWSVEMBAV,23,4.545322859469512,4.597974558377813
A1D3LP8Q8KMGVB,17,3.9247410100471956,4.0497085181606325
A1D3MYYUV2U9NS,18,3.073914878664494,3.2443435078308354
A1D3XQC2DIT,32,3.741755675003918,3.8400434735858853
A1D48HTH7LG5IT,24,4.926027709423699,4.926510461123363
A1D4EDILSKB5FA,50,3.470863329277325,3.6654400575560415
A1D4NYDQSMQQGQ,32,3.9797614482540262,4.186122409958833
A1D4TFYIZ6607Y,22,4.968345106667024,4.968374648357266
A1D696068E7EOU,58,3.572719265939903,3.6650017160910258
A1D6DJB4RIH1QV,16,4.818341514829667,4.820630298555341
A1D6E398K8J2UQ,24,4.112384632221852,4.174552945371513
A1D6L5H76KMV6P,19,4.535247199636354,4.617913655073122
A1D6NY77UH6W4M,25,4.914438900269743,4.918584904645379
A1D7DFP8H64ZET,15,3.4407885000137615,3.873472321279908
A1D7F9DICBTGT4,18,3.971334340212585,4.228033711919147
A1D7G0VV6DCBSC,19,4.679908846400733,4.7061158614482785
A1D80AJD68902K,48,4.657156378211298,4.6976078024876715
A1D884EI80ZX9D,19,3.9677921661530156,4.09377776037562
A1D8YYJKUUMJCR,25,3.6191651096201514,3.8260037516479395
A1D90MKRWB0ZKP,31,3.729749927436484,3.972456441062574
A1D98RUZWCYDFE,33,4.831322297960539,4.832278493842083
A1D9VQHELWZ9WI,20,4.8519834571019445,4.861813378483188
A1DAOL3NMHEPLS,83,3.1323932638438796,3.2609195607983468
A1DAYGYEM4HFD4,20,4.177763705021955,4.417197329278324
A1DBAPK9LHRFVH,23,3.939246699123672,4.10979709702965
A1DBPWA0PNCK6T,16,4.182671855709088,4.2892647761065
A1DC3PV1KPGA3A,28,4.803640330447656,4.830525433073846
A1DC3TD7B6HPO2,35,4.716738898446781,4.733680345723951
A1DCBETGMBGI3A,21,4.644465335290543,4.698022705979448
A1DCQN87ENUUXX,20,4.94360976520611,4.9483700686631344
A1DD0X212PNQ90,19,4.602244699471116,4.647814842898854
A1DD15RXIXWENM,41,3.963376863284493,4.122356331629685
A1DECPUWYC9QHQ,19,4.906715091184958,4.909024662491769
A1DEMTWJLDVO88,18,4.674627332752544,4.68673635498182
A1DEQY49OB62T8,30,4.088186693739221,4.150873736644483
A1DG29RP3FBQ74,34,4.787486153279718,4.798220612749554
A1DG75OT3Y49EM,26,3.8060294582668743,3.9255591405768886
A1DGWW9F1JVR6E,27,4.554683601449366,4.601784356234701
A1DGXSBK0V4IWI,19,4.933941957903166,4.934186308083394
A1DIDX2O15GOQD,23,3.803469643241786,3.9222041412385447
A1DIFL0333QPEB,32,3.293532116684528,3.5568524184415984
A1DJLUH6JQ1RHQ,140,3.9210406473707273,4.232944421484431
A1DJMQJ3NY7TV5,38,3.054143640531197,3.166113134459264
A1DJRIB253T78A,31,3.8715246372198324,4.005241921820906
A1DJYY2YINYEQB,33,4.7893486031415495,4.815844361367642
A1DJZPSZJG0PP7,18,4.858071302523864,4.860681871468785
A1DK5AZMXS1QA3,197,3.079784305831393,3.3024742656485766
A1DK5DY7TP27MF,30,4.648039095639613,4.704509965934767
A1DKRG2QCYRJS0,29,3.9784884248087375,4.241412689250867
A1DKTADWRPKNYI,62,4.503547442872014,4.534071640278379
A1DL26NTQE8WAX,16,4.135270509902444,4.22369182246426
A1DL8DNHW2SQMI,22,4.98714680509059,4.98716118538385
A1DL96J7M6X0M6,18,3.2440744824018717,3.5571595607172095
A1DLFFJAHIJWD4,19,3.232599577985137,3.3404408343053973
A1DLTUNMANB6Y0,21,4.066960445999236,4.287569794204396
A1DLWJTG7SXDEQ,24,3.8162845374503096,4.079144593734691
A1DMX7V6O954ML,14,4.826495982240706,4.853758313595563
A1DOEL69Z9KQTV,33,3.6161197112069687,3.854987434346062
A1DORQXHAAR8J9,23,2.5847675176848943,3.1075173464483337
A1DOYVFA12C0KJ,22,3.987966150568042,4.084596965179837
A1DP66S1G38WEG,78,3.5475176089640037,3.725272486208845
A1DPP8TXDCHCDN,34,3.921000600471935,4.002624909489551
A1DPR4MHOB4KWC,22,3.252603647962398,3.464164581083838
A1DPTO1F1S6W2W,21,4.7173759484474544,4.751740164939917
A1DPZ8E6BAE3T,29,4.800949001235352,4.813248820391079
A1DQ6WZ4OKV9IU,24,3.196298448491165,3.3490389489959775
A1DQP7L4080SYX,25,4.194159344373542,4.226028295177781
A1DQVIG6TENR5Q,28,4.364134206456483,4.51426725460509
A1DQZBHEU98PBT,27,4.82882535947166,4.842562398489712
A1DR3ACSWRI1Z2,28,4.820702038495435,4.830743459871222
A1DR8SNSEZK6GS,27,4.811139545828085,4.844270549133827
A1DRDDXHP6EUJ9,25,4.722752233360133,4.800272202653069
A1DRM3JV6T5O6P,50,4.06855206070322,4.223227912800141
A1DS5XZOBFSV8A,18,4.050187816882705,4.189298278708478
A1DSAUG7HKCQP6,41,4.695056895653132,4.73279148103655
A1DSES64WY3DGM,35,3.025818245458343,3.3127428412449444
A1DSOF0EK9G06C,75,4.07527134388139,4.291393062623556
A1DTCJV6KOMJOA,33,4.278528985524456,4.348595507873672
A1DTNYGTWIN4DS,36,2.5881951007722575,3.0098362023284855
A1DTXQME146G7L,31,4.479942280388955,4.509970487455676
A1DUAZ17KKWCE8,46,4.750316719668016,4.775347087490779
A1DURK17MGKBEB,28,3.369096512416125,3.527104268430775
A1DURUND7Z3E1V,33,4.594802272707413,4.6185849147110085
A1DUT6O3BWXEJ,47,2.82070545373373,3.1444506237224177
A1DUWRMZVLRKAJ,69,2.7128058512001583,3.10370274892308
A1DUZQJAZUDY66,23,4.286212784073037,4.32042761485339
A1DV6B7C72NDZC,21,4.853879551138933,4.862429283521508
A1DVT1CID7ETK9,20,4.753288171642369,4.768575368217018
A1DWCV364HR156,19,4.431714118912243,4.472035146931202
A1DWGAROSTYH5M,19,4.303967641099627,4.349666053630573
A1DWTRFHUT40RI,47,4.3207505198336,4.497522581451556
A1DWUPXRD1HN1B,96,2.721466632853927,3.1085204932320702
A1DXCHSRVH8Z0E,27,3.7754169864701197,3.8707667805160186
A1DXKN2Z1D0CL9,19,4.34050570964909,4.409200159195158
A1DXV8ZLM0SKSY,24,4.90909880781708,4.910677270116841
A1DXXKY1HU1YHL,20,4.1425955188084105,4.315532866019029
A1DYPA7L2MTRPT,16,4.461974660802958,4.584357352574184
A1DYTDQ0OXNNL,66,4.748114243560898,4.767614247973671
A1DZKOOMMJM1MI,131,3.4006490903855697,3.633297541060344
A1DZU4AQR7KD9R,51,2.786943568787662,3.001011663222924
A1DZYCASJNC9BQ,22,4.705838001462664,4.753731678181232
A1E04DZV1H5944,21,4.84897506429218,4.851845140287892
A1E05RYF7559PQ,28,4.633404134132745,4.672059824908524
A1E0APHODMK896,20,3.251963597026028,3.6737849472788446
A1E0CBVHOR0ZP6,34,4.930407344798273,4.930964869269651
A1E0GXUW9GPXRJ,23,3.292735939729116,3.554219018619785
A1E0ILXNP3LKAS,104,4.7698595786149145,4.7729538921020085
A1E0RPGCXS4L2G,33,3.7651063155622477,3.9321513260301026
A1E11HKN4IRY09,44,2.846516670494313,3.1381078123252557
A1E12CWVAJYDM2,21,2.7854528660276747,3.2002361070077154
A1E15WYG9C47X1,52,3.7105934322337264,3.9148162660047325
A1E1ATIR6AFT5H,23,3.9674892353678914,4.169267908675955
A1E1XH3Q4A9E44,20,4.32042750392877,4.3475583092208945
A1E1ZXFK18L9OR,24,3.867355307045606,3.9934544419298974
A1E230P50RX2VX,18,4.069308259104869,4.327588689891871
A1E23YTGHD2RD6,58,2.9502129391842415,3.1237782857135117
A1E273XO5BKTP,17,4.975198987208933,4.975250582337997
A1E2POEKKLNLD9,24,3.4910631404443655,3.6032612095503564
A1E3EBCEPS3OFN,24,4.856159880045733,4.857878260136723
A1E49XXVVZ5CJ2,19,4.053018550810808,4.126267760388276
A1E4BE7JD76W1J,22,4.8003213892151155,4.808907564600569
A1E5K7NWAQY0R7,28,3.864880491751893,4.010038602189341
A1E5TEAC76AU03,32,3.128473006583552,3.4139252089035463
A1E5X51HAEAOT8,17,4.873238734868831,4.895678441578724
A1E68PHCWNEG66,19,4.299353861263931,4.421877560440535
A1E6JS6C205VZD,164,3.3010331856756188,3.4489790391304567
A1E723A6KDXQJQ,22,4.675983605795388,4.699165675912326
A1E7ALBLZV25CZ,52,3.699943595889464,3.854863789871893
A1E7C4BELBFLRW,22,4.502336803679738,4.537239276147734
A1E7VTRDMI4XMV,27,4.927967250040621,4.92826059745582
A1E85KPLPYVW8E,26,3.3651373005408844,3.502153683362284
A1E85U0RQCG5TG,20,4.241630478270369,4.29205307794845
A1E8A58CPCD072,18,4.095311254835731,4.115763781585576
A1E8HIVNGUM53A,26,2.8837868149473547,2.9738328752726213
A1E9QPX0866W00,44,3.414369113676228,3.6218669692516428
A1E9R06OUKT7Q4,27,4.749037692792961,4.775099784623796
A1EA42KLR15VVZ,35,4.902417765205361,4.907904093488398
A1EA7VXIUZBYIK,32,4.4803498381267115,4.574757047757242
A1EADSXU0YM3YA,27,3.6070991446679077,3.967293594942033
A1EAFFJQ2NDHGC,42,3.1586275600671674,3.3550926275918336
A1EAH69BFWEDHY,27,4.434892372197724,4.571671663832025
A1EAK1K8TPV8SR,36,4.6065411378231635,4.6972716609473775
A1EAMAQ8BSI0LY,182,3.3309019180226644,3.4311315115073437
A1EAMWCP8JRYJ7,18,3.8402312459565895,3.995470924827518
A1EAN2SFKYBJ05,24,4.699605421806246,4.713868477400871
A1EARN5PUVIF1S,42,3.340597858618046,3.595904648408848
A1EB6DSPG3NETD,23,4.60687155561848,4.695745815860056
A1EBB9HGK8FJI5,21,4.187153331679151,4.379364490052404
A1EBJ93E1T50RT,35,4.239293827400548,4.2782555371887305
A1EBQZLKUSU6CI,19,4.173273026468431,4.226976258154014
A1EBV706Z2AM38,65,4.191334338502622,4.227328846782798
A1ECIKAFT7Y5T2,49,3.7800624875819784,4.009250255601718
A1ED1L5SQ0QTVZ,164,3.52969411998138,3.73664242621315
A1EDLI3D8MOSUA,15,4.823295408732718,4.834662259419546
A1EE1A1DBKLEAQ,34,3.7260248002543825,3.9741054559695437
A1EEG7YJIYN60B,51,3.406587226179511,3.4746198238347805
A1EFS5PV3HOFDI,37,3.865567335485771,4.033305624058528
A1EGD7G5NSF7PL,28,4.502977948945784,4.591248693483778
A1EGDRTJYF3AZK,33,4.433903260901979,4.483185264851282
A1EGG1Q8049NJS,23,4.542987013093246,4.6046525264798905
A1EGIYEGW50YZQ,22,4.2734136198768065,4.310414464452589
A1EGJJ3N19G4E8,43,4.501259001376668,4.594846989684317
A1EHTFVSD0H7I6,84,3.649713876323348,3.733446540906806
A1EI65WJC85U68,75,3.113593649056076,3.309385357804668
A1EIIGQBKKVDT0,120,3.9411604744093323,4.043029991235696
A1EJT7NW91NWMP,31,3.31680907542818,3.4991113835494274
A1EKA9XSI641C9,44,3.5354873227837214,3.739381558830473
A1ELEOC1K5VREM,21,4.036234471657558,4.309638219748861
A1ELO9LMSE1CQ7,33,4.819785363506505,4.828102662460486
A1ELOBOYQD6UMQ,42,4.2884237297813215,4.472860439582798
A1EMD1AUIURQVJ,26,4.76831150298215,4.7948916790356035
A1EMDSTJDUE6B0,128,3.7206134693491872,3.8668302794001574
A1EMM62SWXRJQD,16,4.1890078714212615,4.301608182882917
A1EN55BE29GU4Q,17,4.522448000862749,4.588210003752103
A1ENC0ALMHVBU,36,3.8642902861549953,3.960651551545901
A1ENUDLR034VYX,29,4.016297038742533,4.114577565223324
A1ENUVJHPXHPBS,15,3.3527703967891345,3.475364135257738
A1EO74Z1A2WQTQ,18,4.9743057182280115,4.974390634695895
A1EOLRV216BXJ9,38,4.373580283261745,4.419122131328094
A1EP03LSUIULRI,21,4.446844670923742,4.469204820440843
A1EP3ITG2ORK4Y,26,3.969360648486211,4.025074422209684
A1EP400J5RH35Z,17,3.210525374716644,3.426299977437186
A1EPEKOOPWUP2S,36,3.860886528044629,4.004795931857878
A1EQ5D5JRSW23K,31,4.382529815801953,4.526515600186999
A1EQGFZPJ4V24X,35,4.298935894115165,4.421920781073456
A1ER5AYS3FQ9O3,83,4.09833753336224,4.179917712383604
A1ER6IYOMM8VCT,518,2.952988043858741,3.2111330197377805
A1ERDXS0QLEVKB,20,4.5060149101031675,4.572822652481125
A1ERZIZ48CBCSB,18,1.8222128510005418,2.0304182723985953
A1ESUYMIG3TZT0,32,3.669482489847048,3.9353901550738617
A1ET33Y6LL5D7S,18,3.8518811180875,4.1467482432835885
A1ET4VVQGQA0MB,31,4.820879915246,4.824348789053821
A1ET8SZ6FNUH1F,21,3.8183903770985532,3.9299355943253076
A1EU2I0LTRWN2A,56,4.397421889766095,4.480646382894699
A1EU3Y7RODB9L0,23,3.3714445941420985,3.7832107882942965
A1EU66488BUQC2,112,2.271833263806924,2.6679570536847104
A1EUDUGVTFX6GV,19,4.80316392277818,4.823292881748868
A1EUIGIJLKS6CZ,22,4.353968277306429,4.524704030039872
A1EVLWU5Y8V8GB,26,2.004757097349532,2.4923574069331926
A1EVUIUP748XXT,16,3.9271093823118144,4.01326629980754
A1EVV74UQYVKRY,25,4.243467194556044,4.287789435974001
A1EWKAGTEILW5,18,4.916758212845371,4.922028243006558
A1EWR0BOJ9TWL6,38,3.8959720850335215,3.9164648984154065
A1EWZM6Q2UUFVC,24,4.497191338079073,4.578043449080687
A1EX4410F46C8O,20,2.809270773619572,2.9947007586170993
A1EXLV6XXFDDNJ,30,4.890679242356947,4.894300504042353
A1EYUZTL1RY5CV,19,3.9229205861010668,4.006030082184054
A1EZ0LNWP4FXF9,38,4.037658740985603,4.134661270403803
A1EZ8K8UZDA9WK,20,4.9677699575195104,4.967847159752661
A1EZMV5DSWU8TU,55,4.156563402923475,4.233772621766176
A1F112O4YO65SU,23,1.9107299851382489,2.375133647389456
A1F18K8S6MFJA7,32,4.428615960218395,4.5194657996712095
A1F1FOR46702YF,69,3.84253900314947,3.884556156934741
A1F1YLNOTUEHDG,22,4.330582063876205,4.50961023382688
A1F23MY8SB905X,21,4.282916532166204,4.3293750780104
A1F2EYORWOZ3G1,49,3.523861318367753,3.866926388478746
A1F2JQDM476SFP,20,4.903964798665361,4.905576929648594
A1F357RBUHR489,26,4.280371931897761,4.385610679750578
A1F3OUX16G83OQ,29,4.2341383626831,4.277347002390471
A1F41PH89SL6JB,20,4.803212495535961,4.81728388078812
A1F4FG2F7I116O,69,4.825343567026415,4.836559177637265
A1F4JQCWE9YA3V,17,3.3126243176453505,3.68564044348762
A1F4S91JOIFBKF,33,4.087809672798204,4.226144681502542
A1F5AIFADXGZXD,22,4.537349419731912,4.564214261448016
A1F6NAV7YSDOF5,47,4.767690540514467,4.770938978425821
A1F75QQEQ00OLD,19,4.730984521244684,4.751241470138965
A1F79FJJ7WZ0Q0,26,4.128553311262905,4.2911359023785485
A1F7CV1KP77SZK,24,4.187416947293179,4.24916121555271
A1F7Q1NBMJ6RBT,27,3.6573960553644618,3.969854786155073
A1F7S3AZKMNTGF,42,4.993922344232746,4.993925359351811
A1F93NA8HQ47IU,43,4.564465083138521,4.601777895490471
A1F958T2GSWCEK,59,4.3262861444605285,4.548368038487346
A1F9MH3FZXISYE,18,4.327932622296234,4.3535071822149245
